"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","spend_share","spend_share_refresh","mean_spend","total_spend","mean_exposure","mean_exposure_refresh","effect_share","effect_share_refresh","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","mean_response","mean_spend_adstocked","mean_carryover","roi_mean","roi_total","cpa_mean","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"887","search_clicks_P",78594.3265952809,4170488.92906306,0.0114286194248195,20645.9847973419,0.0071785972428696,4170488.92906306,0.0114286194248195,20645.9847973419,0.0071785972428696,TRUE,0.087441972939085,0.087441972939085,5994.38943894389,1210866.66666667,17169.7974708339,17169.7974708339,0.141863831534317,0.141863831534317,0.71830057589,0.943806589911384,0.970107376021686,0.975448706727072,0.0516296685420707,0.0453871854052005,0.0517733478140601,0.0453871854052005,0.260953441073165,0,27252.0340894706,0.0003162133615,65481090.2533626,1e-04,"5_263_4",5,263,4,1838,4,20645.9847973419,6449.82319132905,455.433752385155,3.4442181322439,3.44421813224389,0.290341657120452,0.290341657120452,8,FALSE,2.75819874536265,0.0959595508067339,1.77016979591937,3.75067758476427,0.00415408084040664
"888","newsletter",328288.970621479,15499560.9866985,0.0424742966068857,76730.4999341509,0.0266791514513863,15499560.9866985,0.0424742966068857,76730.4999341509,0.0266791514513863,TRUE,NA,NA,NA,NA,22651.3132140137,22651.3132140137,NA,NA,0.71830057589,0.943806589911384,0.970107376021686,0.975448706727072,0.0516296685420707,0.0453871854052005,0.0517733478140601,0.0453871854052005,0.260953441073165,0,27252.0340894706,0.0003162133615,65481090.2533626,1e-04,"5_263_4",5,263,4,1838,4,76730.4999341509,34872.6749261885,12221.3617121748,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,0.48589367313784
"889","(Intercept)",53049.545205425,10716008.1314959,0.0293950224641556,53049.545205425,0.0184478312854081,10716008.1314959,0.0293950224641556,53049.545205425,0.0184478312854081,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72363739724,0.943769014523882,0.970336579748981,0.977135749106151,0.051871070920767,0.0450891048391271,0.049977137035116,0.0450891048391271,0.264685168155176,0,27091.1658697103,0.0003137564032,65481090.2533626,1e-04,"5_263_6",5,263,6,1840,4,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"890","trend",0.260996415622263,93559870.2730128,0.256643561172324,463167.674618875,0.161065266160849,93559870.2730128,0.256643561172324,463167.674618875,0.161065266160849,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72363739724,0.943769014523882,0.970336579748981,0.977135749106151,0.051871070920767,0.0450891048391271,0.049977137035116,0.0450891048391271,0.264685168155176,0,27091.1658697103,0.0003137564032,65481090.2533626,1e-04,"5_263_6",5,263,6,1840,4,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"891","season",0.316781953872391,-1879866.24462518,-0.005156650668074,-9306.26853774841,-0.00323622891047005,-1879866.24462518,-0.005156650668074,-9306.26853774841,-0.00323622891047005,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.72363739724,0.943769014523882,0.970336579748981,0.977135749106151,0.051871070920767,0.0450891048391271,0.049977137035116,0.0450891048391271,0.264685168155176,0,27091.1658697103,0.0003137564032,65481090.2533626,1e-04,"5_263_6",5,263,6,1840,4,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"892","holiday",1,8601582.7796459,0.0235949540101449,277470.412246642,0.0964895614467062,8601582.7796459,0.0235949540101449,277470.412246642,0.0964895614467062,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72363739724,0.943769014523882,0.970336579748981,0.977135749106151,0.051871070920767,0.0450891048391271,0.049977137035116,0.0450891048391271,0.264685168155176,0,27091.1658697103,0.0003137564032,65481090.2533626,1e-04,"5_263_6",5,263,6,1840,4,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"893","competitor_sales_B",0.18521414128325,204709100.206685,0.561536397262192,1013411.38716181,0.352410981483033,204709100.206685,0.561536397262192,1013411.38716181,0.352410981483033,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72363739724,0.943769014523882,0.970336579748981,0.977135749106151,0.051871070920767,0.0450891048391271,0.049977137035116,0.0450891048391271,0.264685168155176,0,27091.1658697103,0.0003137564032,65481090.2533626,1e-04,"5_263_6",5,263,6,1840,4,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"894","events",0.981829957418148,1688824.95849554,0.00463260637579165,844412.479247772,0.293642082927094,1688824.95849554,0.00463260637579165,844412.479247772,0.293642082927094,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72363739724,0.943769014523882,0.970336579748981,0.977135749106151,0.051871070920767,0.0450891048391271,0.049977137035116,0.0450891048391271,0.264685168155176,0,27091.1658697103,0.0003137564032,65481090.2533626,1e-04,"5_263_6",5,263,6,1840,4,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"895","tv_S",317901.329680362,9718515.90300576,0.0266588070652414,48111.4648663651,0.0167306276295424,9718515.90300576,0.0266588070652414,48111.4648663651,0.0167306276295424,TRUE,0.210854430775947,0.210854430775947,14454.6552475248,2919840.36,NA,NA,0.323411938913149,0.323411938913149,0.72363739724,0.943769014523882,0.970336579748981,0.977135749106151,0.051871070920767,0.0450891048391271,0.049977137035116,0.0450891048391271,0.264685168155176,0,27091.1658697103,0.0003137564032,65481090.2533626,1e-04,"5_263_6",5,263,6,1840,4,48111.4648663651,21423.4629358616,6968.80768833683,3.32844084085671,3.32844084085671,0.300440971557905,0.300440971557905,8,FALSE,3.41370324477333,0.0546190175052929,2.84914568055754,3.97642679722464,0.206159546801239
"896","ooh_S",229822.91544773,12200972.6692023,0.0334684204504877,60400.8547980313,0.02100422867894,12200972.6692023,0.0334684204504877,60400.8547980313,0.02100422867894,TRUE,0.619578878120078,0.619578878120078,42473.8481848185,8579717.33333333,NA,NA,0.406022922322188,0.406022922322188,0.72363739724,0.943769014523882,0.970336579748981,0.977135749106151,0.051871070920767,0.0450891048391271,0.049977137035116,0.0450891048391271,0.264685168155176,0,27091.1658697103,0.0003137564032,65481090.2533626,1e-04,"5_263_6",5,263,6,1840,4,60400.8547980313,70655.6599732442,28181.8117884257,1.42207163653282,1.42207163653282,0.703199455154117,0.703199455154117,8,FALSE,1.36706281466548,0.0206548048356296,1.15393016838963,1.58022438829927,0.719036795113533
"897","print_S",184678.173411187,4601971.35171839,0.0126236420879123,22782.0363946455,0.00792238957221951,4601971.35171839,0.0126236420879123,22782.0363946455,0.00792238957221951,TRUE,0.0514722971631998,0.0514722971631998,3528.56853685369,712770.844444444,NA,NA,0.153144008049799,0.153144008049799,0.72363739724,0.943769014523882,0.970336579748981,0.977135749106151,0.051871070920767,0.0450891048391271,0.049977137035116,0.0450891048391271,0.264685168155176,0,27091.1658697103,0.0003137564032,65481090.2533626,1e-04,"5_263_6",5,263,6,1840,4,22782.0363946455,5775.67576455942,2247.10722770573,6.45645285239649,6.4564528523965,0.154883807387956,0.154883807387956,8,FALSE,6.16688374146348,0.0846249460755394,5.28769613822887,7.03426918306042,0.156385106356397
"898","facebook_I",5327.83081874311,103114.795902549,0.000282853624665841,510.469286646283,0.000177514269725921,103114.795902549,0.000282853624665841,510.469286646283,0.000177514269725921,TRUE,0.0306524210016902,0.0306524210016902,2101.30835975756,424464.288671027,8016398.65550349,8016398.65550349,0.00343144533654186,0.00343144533654186,0.72363739724,0.943769014523882,0.970336579748981,0.977135749106151,0.051871070920767,0.0450891048391271,0.049977137035116,0.0450891048391271,0.264685168155176,0,27091.1658697103,0.0003137564032,65481090.2533626,1e-04,"5_263_6",5,263,6,1840,4,510.469286646283,2576.28215872435,474.97379896679,0.242929260846408,0.242929260846408,4.11642466006699,4.11642466006699,8,FALSE,0.433200469356318,0.115217368036642,0,1.62654633105458,0.11646184428181
"899","search_clicks_P",70399.4754094597,3425385.51251613,0.00939615599888022,16957.354022357,0.00589687253377977,3425385.51251613,0.00939615599888022,16957.354022357,0.00589687253377977,TRUE,0.087441972939085,0.087441972939085,5994.38943894389,1210866.66666667,17169.7974708339,17169.7974708339,0.113989685378322,0.113989685378322,0.72363739724,0.943769014523882,0.970336579748981,0.977135749106151,0.051871070920767,0.0450891048391271,0.049977137035116,0.0450891048391271,0.264685168155176,0,27091.1658697103,0.0003137564032,65481090.2533626,1e-04,"5_263_6",5,263,6,1840,4,16957.354022357,6255.74310019619,261.353661252295,2.82887092923756,2.82887092923756,0.353497923735078,0.353497923735078,8,FALSE,2.75819874536265,0.0959595508067339,1.77016979591937,3.75067758476427,0.00958775545555458
"900","newsletter",331366.220430519,17106312.2177243,0.0469242301562783,84684.7139491302,0.0294488729231714,17106312.2177243,0.0469242301562783,84684.7139491302,0.0294488729231714,TRUE,NA,NA,NA,NA,22651.3132140137,22651.3132140137,NA,NA,0.72363739724,0.943769014523882,0.970336579748981,0.977135749106151,0.051871070920767,0.0450891048391271,0.049977137035116,0.0450891048391271,0.264685168155176,0,27091.1658697103,0.0003137564032,65481090.2533626,1e-04,"5_263_6",5,263,6,1840,4,84684.7139491302,35844.4389221681,13193.1257081544,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,0.492396303016435
"901","(Intercept)",119965.400441393,24233010.8891614,0.0665002245373033,119965.400441393,0.042231104278805,24233010.8891614,0.0665002245373033,119965.400441393,0.042231104278805,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72341595368,0.940919434635115,0.966844116895056,0.974795308781032,0.0531691464395847,0.0476695772953391,0.0524727198515611,0.0476695772953391,0.239454118210737,0,47893.7416883917,0.0006314764687,65481090.2533626,1e-04,"5_264_1",5,264,1,1842,3,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA
"902","trend",0.266431876482562,95508330.0315545,0.262093943725415,472813.515007696,0.166443297677926,95508330.0315545,0.262093943725415,472813.515007696,0.166443297677926,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72341595368,0.940919434635115,0.966844116895056,0.974795308781032,0.0531691464395847,0.0476695772953391,0.0524727198515611,0.0476695772953391,0.239454118210737,0,47893.7416883917,0.0006314764687,65481090.2533626,1e-04,"5_264_1",5,264,1,1842,3,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA
"903","season",0.339122976938686,-2012443.66773696,-0.00552254758541122,-9962.59241453944,-0.00350710519531161,-2012443.66773696,-0.00552254758541122,-9962.59241453944,-0.00350710519531161,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.72341595368,0.940919434635115,0.966844116895056,0.974795308781032,0.0531691464395847,0.0476695772953391,0.0524727198515611,0.0476695772953391,0.239454118210737,0,47893.7416883917,0.0006314764687,65481090.2533626,1e-04,"5_264_1",5,264,1,1842,3,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA
"904","holiday",0.998301531091742,8586973.25873285,0.0235643706187974,276999.137378479,0.0975112775244262,8586973.25873285,0.0235643706187974,276999.137378479,0.0975112775244262,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72341595368,0.940919434635115,0.966844116895056,0.974795308781032,0.0531691464395847,0.0476695772953391,0.0524727198515611,0.0476695772953391,0.239454118210737,0,47893.7416883917,0.0006314764687,65481090.2533626,1e-04,"5_264_1",5,264,1,1842,3,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA
"905","competitor_sales_B",0.169811114764254,187684807.799437,0.515044619011231,929132.711878401,0.327080143939959,187684807.799437,0.515044619011231,929132.711878401,0.327080143939959,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72341595368,0.940919434635115,0.966844116895056,0.974795308781032,0.0531691464395847,0.0476695772953391,0.0524727198515611,0.0476695772953391,0.239454118210737,0,47893.7416883917,0.0006314764687,65481090.2533626,1e-04,"5_264_1",5,264,1,1842,3,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA
"906","events",0.942091801121539,1620472.19572714,0.00444689953572835,810236.097863572,0.285225281734835,1620472.19572714,0.00444689953572835,810236.097863572,0.285225281734835,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72341595368,0.940919434635115,0.966844116895056,0.974795308781032,0.0531691464395847,0.0476695772953391,0.0524727198515611,0.0476695772953391,0.239454118210737,0,47893.7416883917,0.0006314764687,65481090.2533626,1e-04,"5_264_1",5,264,1,1842,3,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA
"907","tv_S",315535.739862541,10317725.8117775,0.0283139014931246,51077.8505533538,0.0179808013403807,10317725.8117775,0.0283139014931246,51077.8505533538,0.0179808013403807,TRUE,0.210854430775947,0.210854430775947,14454.6552475248,2919840.36,NA,NA,0.326685206850857,0.326685206850857,0.72341595368,0.940919434635115,0.966844116895056,0.974795308781032,0.0531691464395847,0.0476695772953391,0.0524727198515611,0.0476695772953391,0.239454118210737,0,47893.7416883917,0.0006314764687,65481090.2533626,1e-04,"5_264_1",5,264,1,1842,3,51077.8505533538,24667.8641997955,10213.2089522707,3.5336609333592,3.5336609333592,0.282992629700148,0.282992629700148,9,FALSE,3.4837047980384,0.0447863399506282,3.10028911648359,3.86396770796401,0.290093243269972
"908","ooh_S",220121.944190618,13456278.9976217,0.0369267186348139,66615.2425624839,0.0234503885692317,13456278.9976217,0.0369267186348139,66615.2425624839,0.0234503885692317,TRUE,0.619578878120078,0.619578878120078,42473.8481848185,8579717.33333333,NA,NA,0.426059711992249,0.426059711992249,0.72341595368,0.940919434635115,0.966844116895056,0.974795308781032,0.0531691464395847,0.0476695772953391,0.0524727198515611,0.0476695772953391,0.239454118210737,0,47893.7416883917,0.0006314764687,65481090.2533626,1e-04,"5_264_1",5,264,1,1842,3,66615.2425624839,70791.6262085183,28317.7780236998,1.56838255560499,1.56838255560499,0.637599542551823,0.637599542551823,9,FALSE,1.43135936230886,0.0278056717537396,1.19557749239754,1.66970858378548,0.734946678283562
"909","print_S",216970.182961399,4133790.33262151,0.0113439467578672,20464.3085773342,0.00720399670524378,4133790.33262151,0.0113439467578672,20464.3085773342,0.00720399670524378,TRUE,0.0514722971631998,0.0514722971631998,3528.56853685369,712770.844444444,NA,NA,0.130886221879343,0.130886221879343,0.72341595368,0.940919434635115,0.966844116895056,0.974795308781032,0.0531691464395847,0.0476695772953391,0.0524727198515611,0.0476695772953391,0.239454118210737,0,47893.7416883917,0.0006314764687,65481090.2533626,1e-04,"5_264_1",5,264,1,1842,3,20464.3085773342,5987.55020965315,2458.98167279947,5.79960637397215,5.79960637397215,0.172425495028053,0.172425495028053,9,FALSE,6.21222690691885,0.0941882964929751,5.41339953635445,7.01946035041046,0.147780586562631
"910","facebook_I",32773.8919962292,655045.565831444,0.00179757593512406,3242.79983084873,0.00114155429238755,655045.565831444,0.00179757593512406,3242.79983084873,0.00114155429238755,TRUE,0.0306524210016902,0.0306524210016902,2101.30835975756,424464.288671027,8016398.65550349,8016398.65550349,0.0207403937722509,0.0207403937722509,0.72341595368,0.940919434635115,0.966844116895056,0.974795308781032,0.0531691464395847,0.0476695772953391,0.0524727198515611,0.0476695772953391,0.239454118210737,0,47893.7416883917,0.0006314764687,65481090.2533626,1e-04,"5_264_1",5,264,1,1842,3,3242.79983084873,2590.96704795631,489.658688198751,1.54322892011093,1.54322892011093,0.647992003628418,0.647992003628417,9,FALSE,0.571202069324813,0.138848615412955,0,1.7556928351377,0.135501006016665
"911","search_clicks_P",44023.5785929029,3020241.70728719,0.00828814680149211,14951.6916202336,0.00526340466197247,3020241.70728719,0.00828814680149211,14951.6916202336,0.00526340466197247,TRUE,0.087441972939085,0.087441972939085,5994.38943894389,1210866.66666667,17169.7974708339,17169.7974708339,0.0956284655052998,0.0956284655052998,0.72341595368,0.940919434635115,0.966844116895056,0.974795308781032,0.0531691464395847,0.0476695772953391,0.0524727198515611,0.0476695772953391,0.239454118210737,0,47893.7416883917,0.0006314764687,65481090.2533626,1e-04,"5_264_1",5,264,1,1842,3,14951.6916202336,7871.73405351682,1877.34461457292,2.4942809893359,2.4942809893359,0.400917139759081,0.400917139759081,9,FALSE,2.20284865299919,0.159160450631392,0.853963907185837,3.5679036685408,0.19513242932085
"912","newsletter",425916.603108221,17200715.4487668,0.0472022005345138,85152.0566770634,0.0299758544701443,17200715.4487668,0.0472022005345138,85152.0566770634,0.0299758544701443,TRUE,NA,NA,NA,NA,22651.3132140137,22651.3132140137,NA,NA,0.72341595368,0.940919434635115,0.966844116895056,0.974795308781032,0.0531691464395847,0.0476695772953391,0.0524727198515611,0.0476695772953391,0.239454118210737,0,47893.7416883917,0.0006314764687,65481090.2533626,1e-04,"5_264_1",5,264,1,1842,3,85152.0566770634,35855.4297037375,13204.1164897238,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,0.429912376201326
"913","(Intercept)",8800.22818699107,1777646.0937722,0.00488092395511657,8800.22818699107,0.00305953594008361,1777646.0937722,0.00488092395511657,8800.22818699107,0.00305953594008361,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72060709703,0.943233078330052,0.972575316572994,0.976537496467227,0.0518924666639782,0.0434732434917206,0.0506123190493099,0.0434732434917206,0.277285200380427,0,24239.3853309939,0.0002702008403,65481090.2533626,1e-04,"5_264_2",5,264,2,1843,2,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"914","trend",0.279431661630885,100168387.178908,0.275034655232999,495883.104846079,0.172401459271202,100168387.178908,0.275034655232999,495883.104846079,0.172401459271202,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72060709703,0.943233078330052,0.972575316572994,0.976537496467227,0.0518924666639782,0.0434732434917206,0.0506123190493099,0.0434732434917206,0.277285200380427,0,24239.3853309939,0.0002702008403,65481090.2533626,1e-04,"5_264_2",5,264,2,1843,2,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"915","season",0.313410896287075,-1859861.51491801,-0.00510666473667961,-9207.2352223664,-0.00320103825413025,-1859861.51491801,-0.00510666473667961,-9207.2352223664,-0.00320103825413025,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.72060709703,0.943233078330052,0.972575316572994,0.976537496467227,0.0518924666639782,0.0434732434917206,0.0506123190493099,0.0434732434917206,0.277285200380427,0,24239.3853309939,0.0002702008403,65481090.2533626,1e-04,"5_264_2",5,264,2,1843,2,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"916","holiday",1,8601582.7796459,0.0236175645918371,277470.412246642,0.0964668961463234,8601582.7796459,0.0236175645918371,277470.412246642,0.0964668961463234,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72060709703,0.943233078330052,0.972575316572994,0.976537496467227,0.0518924666639782,0.0434732434917206,0.0506123190493099,0.0434732434917206,0.277285200380427,0,24239.3853309939,0.0002702008403,65481090.2533626,1e-04,"5_264_2",5,264,2,1843,2,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"917","competitor_sales_B",0.187766166806419,207529742.544969,0.569819209422863,1027374.96309391,0.357182854437166,207529742.544969,0.569819209422863,1027374.96309391,0.357182854437166,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72060709703,0.943233078330052,0.972575316572994,0.976537496467227,0.0518924666639782,0.0434732434917206,0.0506123190493099,0.0434732434917206,0.277285200380427,0,24239.3853309939,0.0002702008403,65481090.2533626,1e-04,"5_264_2",5,264,2,1843,2,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"918","events",0.984652438323617,1693679.84824709,0.00465037589459964,846839.924123546,0.29441704559249,1693679.84824709,0.00465037589459964,846839.924123546,0.29441704559249,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72060709703,0.943233078330052,0.972575316572994,0.976537496467227,0.0518924666639782,0.0434732434917206,0.0506123190493099,0.0434732434917206,0.277285200380427,0,24239.3853309939,0.0002702008403,65481090.2533626,1e-04,"5_264_2",5,264,2,1843,2,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
